CustomerID,CustGender,CustAccountBalance,TransactionDate,TransactionTime,TransactionAmount (INR)
C4423450,M,91547.05,5/9/16,114042,20.0
C4423450,M,240649.69,9/9/16,134320,2190.0
C4423450,M,13633.23,12/9/16,235000,75.0
C5628616,M,3904.02,1/8/16,222124,20.0
C5628616,M,73227.77,17/8/16,120046,1000.0
C5628616,F,55637.31,24/8/16,220958,465.0
C5628616,M,2979.19,2/9/16,233341,921.0
C5628616,M,115004.5,6/9/16,175113,6028.54
C2810823,F,6881.34,27/9/16,164959,5399.0
C2810823,M,102191.69,27/9/16,171539,500.0
C2810823,M,13127.52,5/8/16,145019,2435.0
C2810823,M,51827.47,11/8/16,102427,421.24
C2810823,M,10040.81,14/9/16,205416,1860.0
C6922916,M,14879.34,3/8/16,191744,7500.0
C6922916,M,103.36,5/8/16,211934,216.0
C6922916,M,33873.86,12/8/16,142834,17.0
C6922916,F,152391.01,13/8/16,200821,250.0
C6922916,M,82.37,6/9/16,235952,90.0
C5317143,F,240.48,1/8/16,164529,1700.0
C5317143,M,13243.6,17/8/16,183554,1789.0
C5317143,M,16336.82,21/8/16,164458,6845.11
C5317143,F,77485.62,31/8/16,135014,35.0
C5317143,M,107884.6,4/9/16,175905,2687.5
C2833541,M,6.13,23/9/16,112240,900.0
C2833541,M,19713.03,25/9/16,212003,22.0
C2833541,M,3849.21,6/8/16,162728,38.0
C2833541,F,103935.16,27/8/16,124452,26.0
C2833541,M,36437.97,9/9/16,183849,15764.0
C4015167,M,14836.88,6/8/16,202857,887.79
C4015167,M,1084321.78,4/8/16,205240,5963.0
C4015167,M,44837.07,12/8/16,153423,200.0
C4015167,M,278378.28,17/8/16,150114,10000.0
C4015167,M,14534.06,7/9/16,225320,329.0
C6228352,M,57041.45,1/8/16,83129,105.0
C6228352,M,14230.77,3/9/16,162413,36.0
C6228352,M,46.66,20/8/16,115607,750.0
C6228352,M,56937.3,30/8/16,221320,3450.0
C6228352,M,7994.1,6/9/16,5320,825.0
C8337358,F,156097.16,6/8/16,125010,1699.0
C8337358,M,1856.55,16/8/16,183918,220.0
C8337358,M,524.86,26/8/16,43720,50.0
C8337358,M,10948.78,29/8/16,142144,699.0
C8337358,M,1390.97,5/9/16,180107,819.0
C7411430,F,1261.07,7/8/16,142917,2275.0
C7411430,M,12366.45,6/9/16,230452,142.0
C7411430,M,1864.86,4/9/16,115146,748.0
C7411430,F,1064.64,7/9/16,211342,1500.0
C7411430,M,4032.41,12/9/16,204434,37.0
C3524976,M,22757.79,25/9/16,144537,50.0
C3524976,M,11129.63,22/9/16,135204,229.0
C3524976,M,3270.57,15/8/16,202346,599.0
C3524976,F,3409.03,17/8/16,102720,289.0
C3524976,M,14988.15,12/9/16,235352,150.0
C2619090,M,2.38,11/8/16,44246,2.0
C2619090,M,19314.61,15/8/16,41423,60.0
C2619090,M,181230.26,20/8/16,105808,795.0
C2619090,M,12759.75,29/8/16,42516,956.75
C2619090,M,46266.57,31/8/16,92318,1700.0
C5824592,M,10828.72,2/8/16,195235,614.3
C5824592,F,15887.54,12/8/16,233835,250.0
C5824592,F,21664.61,18/8/16,164454,172.0
C5824592,M,211.09,23/8/16,91444,203.45
C5824592,M,18004.47,8/9/16,154834,156.16
C1912318,M,1828.85,12/8/16,31140,1100.0
C1912318,F,3868.94,13/8/16,210823,1099.0
C1912318,F,92652.24,24/8/16,194441,1162.0
C1912318,F,53728.13,4/9/16,185035,1234.0
C1912318,M,216.02,15/9/16,191547,699.0
C3132465,F,49.18,3/8/16,124107,95.0
C3132465,M,518.49,17/8/16,180905,2500.0
C3132465,M,8049.97,16/8/16,203729,357.0
C3132465,F,41207.26,20/8/16,130504,2184.0
C3132465,M,204911.85,23/8/16,182427,746.0
C2332157,M,1938.97,23/9/16,122959,350.0
C2332157,F,363037.33,2/8/16,163805,275.0
C2332157,F,4.7,9/8/16,202422,2980.0
C2332157,F,37419.51,4/9/16,215812,42.0
C2332157,F,4823.06,9/9/16,174137,3500.0
C8137979,M,5638.51,10/8/16,223311,870.0
C8137979,M,112641.21,24/8/16,220210,270.0
C8137979,M,71004.0,24/8/16,141631,100.0
C8137979,M,47925.54,3/9/16,230426,500.0
C8137979,M,15865.71,18/9/16,21021,550.0
C4331715,F,263917.52,14/8/16,203712,2024.0
C4331715,F,6105.27,17/8/16,203107,205.0
C4331715,F,14938.26,27/8/16,224709,1435.0
C4331715,F,440.71,28/8/16,172636,18.0
C4331715,F,584546.62,11/9/16,162845,3080.0
C8019227,F,16406.5,22/9/16,163004,848.0
C8019227,M,35660.98,5/8/16,175243,20.0
C8019227,M,35.33,18/8/16,173204,181.45
C8019227,F,16574.42,21/8/16,220649,1275.0
C8019227,M,10544.62,7/9/16,185546,907.74
C2439825,M,5256.6,13/8/16,193226,2000.0
C2439825,M,34261.49,27/8/16,82726,250.0
C2439825,M,19627.68,6/9/16,121818,6.0
C2439825,M,66.68,5/9/16,141611,500.0
C2439825,M,34065.17,11/9/16,152134,90.0
C4819567,M,124258.16,26/9/16,131435,320.0
C4819567,M,30.21,26/9/16,203327,143.62
C4819567,M,27816.2,21/8/16,181530,170.0
C4819567,M,8822.92,20/8/16,14032,500.0
C4819567,F,3867.78,13/9/16,93032,222.0
C1434678,M,55101.51,3/8/16,130434,379.0
C1434678,F,152180.49,18/8/16,191755,1245.0
C1434678,M,700.0,8/9/16,174642,2000.0
C1434678,F,21654.12,14/9/16,171124,800.0
C1434678,M,8681.41,18/9/16,191351,1099.0
C7036060,F,187044.88,6/8/16,203432,1145.0
C7036060,M,9671233.08,31/8/16,175212,1160.0
C7036060,M,12112.89,5/9/16,201116,419.0
C7036060,F,46286.03,7/9/16,215441,1696.0
C7036060,M,1418.1,10/9/16,161148,848.04
C6131144,F,7998.8,6/8/16,2220,175.0
C6131144,F,12670.43,4/8/16,52412,1500.0
C6131144,M,54370.7,3/9/16,124253,431.0
C6131144,M,35980.04,26/8/16,123527,99.0
C6131144,M,242094.95,26/8/16,191604,1791.0
C1616236,M,12106.94,1/8/16,211615,2411.74
C1616236,M,531.58,4/8/16,205342,175.0
C1616236,M,92514.57,15/8/16,181247,4798.0
C1616236,M,6108.79,2/9/16,115335,320.0
C1616236,M,7018.83,7/9/16,204543,270.0
C3530315,M,45621.71,26/9/16,232607,67.0
C3530315,M,59220.87,2/8/16,230050,260.0
C3530315,M,110225.67,24/8/16,111524,650.0
C3530315,M,110225.67,9/9/16,150158,1185.0
C3530315,M,1784.12,10/9/16,180450,70.0
C6625592,F,29896.93,10/8/16,141449,3080.0
C6625592,F,14998.22,1/9/16,110034,47.0
C6625592,M,12008.44,12/9/16,152242,553.0
C6625592,M,43.87,13/9/16,213535,69.0
C6625592,M,37706.27,14/9/16,195418,350.0
C5417522,M,5206.37,7/8/16,150827,310.0
C5417522,F,69351.8,16/8/16,174100,2846.0
C5417522,M,9129.33,26/8/16,133501,100.0
C5417522,M,1729.04,29/8/16,102950,160.0
C5417522,M,263929.89,1/9/16,114004,6960.0
C4738262,M,9662.14,8/8/16,192019,30.0
C4738262,M,96.03,17/8/16,142256,600.0
C4738262,M,481.82,9/9/16,222129,700.0
C4738262,M,98360.94,15/9/16,201838,50.0
C4738262,M,643685.64,14/9/16,191329,1898.0
C8716870,M,87.15,9/8/16,192133,325.0
C8716870,M,79664.99,13/8/16,134334,760.0
C8716870,M,31847.94,1/9/16,120841,150.0
C8716870,M,3044.17,7/9/16,195027,300.0
C8716870,M,897.73,13/9/16,171332,500.0
C7911569,F,18169.61,8/8/16,191720,500.0
C7911569,M,9609.51,14/8/16,193009,142.0
C7911569,F,826991.48,31/8/16,192427,300.0
C7911569,F,51814.1,30/8/16,224156,250.0
C7911569,M,48531.19,3/9/16,191936,1000.0
C2034340,M,420379.48,22/9/16,121541,90.0
C2034340,M,251037.67,1/8/16,174911,115.0
C2034340,M,79801.21,13/8/16,210257,1899.0
C2034340,M,12698.6,1/9/16,191504,50.0
C2034340,F,571.01,15/9/16,213416,568.0
C4631592,M,10972.24,3/8/16,121139,61.0
C4631592,M,294.33,9/8/16,114311,105.0
C4631592,M,373068.23,18/8/16,234249,163.0
C4631592,M,55949.54,8/9/16,160738,200.0
C4631592,M,0.63,18/9/16,150837,189.0
C6527819,F,2744.83,3/9/16,161943,1488.0
C6527819,M,63911.56,9/8/16,174608,109.0
C6527819,M,2561.69,26/8/16,143528,635.68
C6527819,F,2159.44,7/9/16,112344,1000.0
C6527819,M,7.24,11/9/16,190416,540.0
C5537659,M,1482.53,5/8/16,74012,4310.0
C5537659,M,13804.23,5/8/16,124851,55.78
C5537659,M,4742.35,8/8/16,194230,2975.0
C5537659,F,7528.11,2/9/16,101732,60.0
C5537659,M,51914.55,6/9/16,133718,8476.0
C7033140,M,86.57,10/8/16,191122,85.0
C7033140,F,10487.34,14/8/16,162554,890.0
C7033140,F,34877.52,13/8/16,110831,1738.5
C7033140,M,32855.54,19/8/16,133834,272.0
C7033140,F,217421.42,10/9/16,153758,1720.0
C3328755,M,12944.85,3/9/16,150648,47.0
C3328755,F,171456.71,12/8/16,200646,5823.48
C3328755,M,450.78,14/8/16,184434,171.0
C3328755,M,7848.47,13/8/16,121503,200.0
C3328755,M,7.1,13/8/16,194407,50.0
C6433636,F,4953.75,2/8/16,192017,200.0
C6433636,M,17570.69,7/8/16,195437,4060.0
C6433636,M,26730.19,12/8/16,172456,1000.0
C6433636,M,349558.28,23/8/16,223209,369.15
C6433636,M,2403.84,26/8/16,111322,98.0
C6517449,M,223327.57,23/9/16,204510,2263.15
C6517449,M,28993.64,6/8/16,122147,2943.0
C6517449,M,12227.64,4/8/16,223244,500.0
C6517449,M,404.99,31/8/16,222729,1299.0
C6517449,M,82570.54,5/9/16,210955,599.0
C8917114,M,53.21,9/8/16,120550,200.0
C8917114,M,1146726.4,17/8/16,102209,381.21
C8917114,M,9233.56,22/8/16,202654,1638.0
C8917114,M,24103.24,4/9/16,180105,6570.0
C8917114,M,11254.1,7/9/16,131812,515.0
C6735715,M,544.54,8/8/16,174954,907.0
C6735715,M,44129.94,7/8/16,232632,1953.0
C6735715,M,18488.66,3/9/16,181451,570.0
C6735715,M,39139.2,7/9/16,150603,25000.0
C6735715,M,89777.85,18/9/16,125524,1474.0
C8022954,F,22274.4,10/8/16,12345,349.0
C8022954,M,15323.59,15/8/16,162351,160.0
C8022954,M,1798.21,25/8/16,220215,951.0
C8022954,M,151226.26,28/8/16,172731,170.0
C8022954,M,8216.44,9/9/16,204321,1695.0
C4638126,M,10376.63,27/9/16,185906,120.0
C4638126,F,874.0,3/8/16,210654,2023.0
C4638126,M,10890.84,4/8/16,20853,2.99
C4638126,M,10875.39,12/8/16,133425,150.0
C4638126,F,14799.15,11/9/16,180442,260.0
C7729622,M,155.57,8/8/16,45757,365.0
C7729622,M,38429.48,29/8/16,182038,117.32
C7729622,F,2772.37,9/9/16,102049,60.0
C7729622,M,13509.98,13/9/16,205725,1698.0
C7729622,M,174301.26,18/9/16,155455,2742.23
C8020854,M,20141.24,1/8/16,133121,1420.0
C8020854,M,14377.54,6/8/16,83447,50.0
C8020854,F,37108.18,6/8/16,160633,1069.0
C8020854,M,11299.77,23/8/16,185728,453.0
C8020854,M,27696.8,2/9/16,141218,110.0
C2618678,M,7468.45,22/9/16,141027,1422.6
C2618678,M,11388.25,7/8/16,143738,20000.0
C2618678,M,17949.99,18/8/16,143922,648.0
C2618678,F,79846.5,1/9/16,230940,1449.0
C2618678,M,3991492.11,18/9/16,152836,4000.0
C8342388,M,10858.95,3/9/16,151341,110.0
C8342388,F,9624.71,16/8/16,84833,58.0
C8342388,M,9931.14,24/8/16,202011,1000.0
C8342388,M,330.37,31/8/16,162434,190.0
C8342388,M,16873.71,1/9/16,183403,3499.0
C4724468,M,55077.75,23/8/16,214939,220.0
C4724468,F,12506.61,25/8/16,162603,490.0
C4724468,F,5257601.02,28/8/16,185310,2101.22
C4724468,F,7540.92,2/9/16,192918,1590.0
C4724468,M,1771.03,12/9/16,225545,265.0
C6134874,F,31971.34,26/9/16,165046,320.0
C6134874,F,30200.55,23/9/16,191703,1222.1
C6134874,M,9413.98,18/8/16,171313,1946.0
C6134874,M,11341.36,17/8/16,212118,1740.0
C6134874,F,52593.83,18/9/16,142823,258.0
C2035967,F,15934.31,2/8/16,145037,657.0
C2035967,M,27747.03,17/8/16,155938,500.0
C2035967,M,31809.14,22/8/16,946,500.0
C2035967,,0.0,30/8/16,233924,260.0
C2035967,F,8037.76,8/9/16,210927,600.0
C7610568,F,389102.92,27/9/16,190456,1233.0
C7610568,M,373110.85,17/8/16,85808,1436.0
C7610568,M,34392.51,21/8/16,133313,78.0
C7610568,M,68758.21,20/8/16,195141,1097.0
C7610568,M,24.18,31/8/16,224744,1180.0
C4123525,M,20922.91,12/8/16,111005,250.0
C4123525,F,25000.05,17/8/16,181445,5283.0
C4123525,M,20982.53,21/8/16,200419,1710.0
C4123525,F,103870.54,3/9/16,172440,4310.0
C4123525,M,406.44,15/9/16,224750,1220.0
C8210748,F,28812.93,7/8/16,134059,3000.0
C8210748,F,47353.59,3/9/16,120901,419.0
C8210748,M,593.87,11/8/16,172841,6088.0
C8210748,F,69.35,19/8/16,122856,838.0
C8210748,M,26178.53,2/9/16,165546,468.0
C1440911,M,14176.9,6/8/16,61320,849.0
C1440911,M,35.06,5/8/16,100654,68.0
C1440911,M,54311.91,5/8/16,223237,690.0
C1440911,M,967820.87,7/8/16,135852,17740.0
C1440911,F,1607.43,8/9/16,172218,149.0
C8135977,F,526087.85,18/8/16,140240,1314.01
C8135977,M,10004.59,17/8/16,224728,46.0
C8135977,M,6375.41,21/8/16,194938,885.0
C8135977,F,1546.2,24/8/16,172113,200.0
C3417934,M,16.61,4/8/16,234007,32.0
C3417934,M,35995.51,14/8/16,134434,200.0
C3417934,M,71922.08,14/8/16,232346,851.0
C3417934,F,12975.55,21/8/16,154350,159.62
C6033286,M,6008.6,2/8/16,114611,100.0
C6033286,M,32182.79,1/8/16,54459,290.0
C6033286,M,60163.04,4/9/16,231507,1989.0
C6033286,M,24037.26,13/9/16,222029,177.0
C6533662,M,10520.08,8/8/16,162208,649.4
C6533662,M,120296.3,13/8/16,104102,1000.0
C6533662,M,35101.43,3/9/16,193446,5314.0
C6533662,F,38.08,5/9/16,161120,18937.0
C8120651,M,59078.08,2/9/16,55244,500.0
C8120651,F,14790.45,10/9/16,160118,49.0
C8120651,M,20328.22,13/9/16,213308,2681.73
C8120651,M,1453918.88,13/9/16,193050,1969.0
C3917368,M,295966.2,13/8/16,112222,210.0
C3917368,M,4191.64,17/8/16,203110,645.81
C3917368,M,59.03,21/8/16,182918,920.0
C3917368,M,335.99,30/8/16,162120,395.0
C1014092,M,530.59,12/8/16,153933,70.0
C1014092,M,7515.66,15/8/16,201032,1100.0
C1014092,M,25224.59,13/8/16,130940,500.0
C1014092,M,1842.9,19/8/16,211952,147.0
C1410744,F,984.52,19/8/16,183849,50.0
C1410744,M,7478.56,9/9/16,180657,249.0
C1410744,F,152.77,9/9/16,155015,100.0
C1410744,M,129747.09,7/9/16,93231,1000.0
C5425064,M,3425.44,3/8/16,124252,1.0
C5425064,M,28437.64,14/8/16,132111,172.0
C5425064,M,702372.8,17/8/16,113537,5000.0
C5425064,M,29616.02,28/8/16,24347,4883.0
C2213154,M,24685.94,13/8/16,135909,1038.0
C2213154,F,13008.77,28/8/16,182441,756.0
C2213154,M,7361.48,3/9/16,171706,1956.0
C2213154,F,615833.32,8/9/16,174934,1260.98
C2224547,F,11041.16,3/8/16,232121,299.0
C2224547,F,122988.33,7/8/16,150014,266.4
C2224547,M,288210.69,13/8/16,145538,2490.0
C2224547,M,46097.2,3/9/16,174122,1512.75
C6834726,M,735672.77,8/8/16,183327,111.94
C6834726,F,17415.04,30/8/16,123955,522.0
C6834726,M,1216516.19,4/9/16,94904,2000.0
C6834726,M,3083.25,10/9/16,60905,810.0
C7812232,M,133389.41,21/10/16,65308,110.77
C7812232,M,21262.81,10/8/16,63846,1500.0
C7812232,M,436243.84,10/8/16,30547,1000.0
C7812232,M,57749.3,23/8/16,71801,1504.0
C8016462,M,54556.34,2/8/16,105809,200.0
C8016462,M,72858.58,27/8/16,211753,1000.0
C8016462,M,7538.9,7/9/16,140813,1200.0
C8016462,M,1153235.94,10/9/16,103828,233.0
C2919084,F,12500.26,10/8/16,180208,1449.0
C2919084,M,349356.57,14/8/16,200312,750.0
C2919084,F,55572.9,4/9/16,104855,200.0
C2919084,M,80.03,8/9/16,192010,376.0
C9022742,M,35261.42,3/8/16,114003,450.0
C9022742,M,7016.9,22/8/16,202220,36.0
C9022742,F,325.11,25/8/16,132959,750.0
C9022742,M,12779.76,6/9/16,201225,1078.25
C1911848,F,2984.8,3/8/16,115308,12.0
C1911848,M,10542.32,26/8/16,84556,310.5
C1911848,F,69429.94,6/9/16,121430,1758.0
C1911848,M,11227.17,4/9/16,164039,310.0
C2911249,F,10656.04,8/8/16,182231,507.55
C2911249,M,48089.93,24/8/16,72631,2000.0
C2911249,F,144865.94,26/8/16,162112,1500.0
C2911249,F,32018.74,12/9/16,141617,652.0
C8726891,F,393804.24,19/8/16,104722,280.0
C8726891,M,843.56,24/8/16,201125,30.0
C8726891,M,0.49,31/8/16,220717,30.0
C8726891,M,15025.45,8/9/16,200014,70.0
C4331481,M,80.91,10/8/16,190804,49.0
C4331481,M,13592.65,25/8/16,124923,138.58
C4331481,M,39917.11,4/9/16,153911,6000.0
C4331481,M,1128.6,9/9/16,100107,1835.0
C2415255,M,429.98,17/8/16,201857,1318.0
C2415255,M,6409.38,21/8/16,151720,300.0
C2415255,M,14137.17,1/9/16,221438,259.0
C2415255,M,126959.74,1/9/16,122350,301.0
C7425691,M,3659.98,3/8/16,124841,647.0
C7425691,M,18696.22,7/8/16,142059,2741.0
C7425691,F,12973.56,15/8/16,232926,139.0
C7425691,F,6895.16,17/8/16,182016,50.0
C5435627,M,51782.97,5/8/16,112929,50.0
C5435627,M,32589.29,18/8/16,93144,425.0
C5435627,M,16.03,23/8/16,65345,1150.0
C5435627,F,319647.5,23/8/16,184901,30.0
C5012968,F,2922.79,20/8/16,214416,1102.0
C5012968,M,797.89,19/8/16,15723,0.0
C5012968,F,1727.96,7/9/16,120359,689.0
C5012968,F,84098.47,11/9/16,111201,32169.5
C3215924,M,12492.48,3/8/16,124819,1504.03
C3215924,F,555.85,20/8/16,4711,723.0
C3215924,M,102.03,19/8/16,150445,831.0
C3215924,M,34183.47,4/9/16,231352,500.0
C7716241,F,105423.69,27/9/16,155835,3379.58
C7716241,M,8399.77,13/8/16,214832,500.0
C7716241,M,6183.81,14/9/16,111222,10.0
C7716241,M,287353.53,13/9/16,75452,3.09
C1041651,M,1542.81,5/8/16,163726,20000.0
C1041651,M,55053.35,9/8/16,231825,250.0
C1041651,M,46380.94,25/8/16,190346,199.0
C1041651,M,4856.88,12/9/16,210213,606.9
C3312958,M,166454.47,4/8/16,192834,2760.0
C3312958,F,11212.87,12/8/16,165015,1000.0
C3312958,M,84950.13,31/8/16,161702,11.0
C3312958,F,8278.93,31/8/16,161052,2307.0
C6830288,M,48048.34,23/9/16,194209,366.0
C6830288,F,45865.1,8/8/16,151352,510.0
C6830288,M,24000.71,19/8/16,194106,1512.94
C6830288,M,5221.23,26/8/16,203800,50.0
C2425243,M,23418.74,6/8/16,163901,250.0
C2425243,M,12634.86,17/8/16,224327,50.0
C2425243,M,16549.84,19/8/16,211334,50.0
C2425243,M,39210.02,4/9/16,184505,7376.0
C4025070,M,5962.52,23/9/16,115619,1386.0
C4025070,M,67.55,22/8/16,183814,274.0
C4025070,M,12324.59,5/9/16,194015,350.0
C4025070,F,751.65,11/9/16,210905,154.0
C6622780,F,120.73,23/9/16,110646,99.0
C6622780,F,147098.89,26/9/16,221525,169.0
C6622780,M,16.47,16/8/16,120015,201.0
C6622780,M,102191.59,22/8/16,222644,2000.0
C2826963,M,40549.89,2/8/16,111236,44.0
C2826963,F,2238.88,23/8/16,230512,3000.0
C2826963,F,12102.09,28/8/16,155921,390.0
C2826963,M,2054.48,18/9/16,131443,255.0
C3411189,M,51798.14,6/8/16,203537,194.0
C3411189,F,0.0,13/8/16,75717,961.0
C3411189,M,938.0,18/8/16,204158,1497.0
C3411189,F,526083.13,25/8/16,101014,1898.0
C1626155,M,10726.75,9/8/16,53314,95.0
C1626155,F,25507.53,1/9/16,193901,850.0
C1626155,M,19906.97,5/9/16,170919,49.0
C1626155,M,23985.4,15/9/16,144104,360.0
C6415535,M,570887.02,23/9/16,125951,500.0
C6415535,M,73629.68,6/8/16,131259,650.0
C6415535,M,18260.01,16/8/16,220728,465.0
C6415535,M,46877.88,7/9/16,124117,1235.0
C3135622,F,21958.58,24/8/16,204522,1500.0
C3135622,M,11390.83,1/9/16,110848,373.21
C3135622,M,24138.66,4/9/16,185906,217.8
C3135622,M,133206.25,7/9/16,94033,150.0
C4016032,M,22028.91,2/8/16,105457,203.0
C4016032,F,245.17,12/8/16,183916,190.0
C4016032,M,27063.55,23/8/16,123435,3800.0
C4016032,M,16496.88,15/9/16,205153,145.0
C1324324,M,46783.17,5/8/16,142719,997.51
C1324324,M,14165.63,12/8/16,195747,200.0
C1324324,M,46402.06,11/8/16,205106,613.0
C1324324,M,506206.82,14/8/16,215425,4293.0
C7520833,M,69.43,25/9/16,220423,200.0
C7520833,M,987.59,22/9/16,121854,149.0
C7520833,M,49643.7,15/8/16,210036,330.0
C7520833,F,89417.46,17/8/16,142321,213.0
C4919263,M,6267.75,18/8/16,153613,200.0
C4919263,M,6311.02,30/8/16,101028,100.0
C4919263,M,2883.26,8/9/16,113520,100.0
C4919263,M,29973.26,12/9/16,161537,1750.0
C1713571,M,139710.09,3/8/16,112226,2500.0
C1713571,F,141152.6,2/8/16,164407,241.0
C1713571,M,129329.04,28/8/16,120922,2000.0
C1713571,M,35797.71,5/9/16,170656,100.0
C8012150,M,28444.5,8/8/16,180746,300.0
C8012150,F,32621.01,24/8/16,193215,350.0
C8012150,F,31920.11,26/8/16,170406,1299.0
C8012150,F,396083.25,5/9/16,155234,310.43
C7424647,M,65555.22,2/8/16,101156,500.0
C7424647,M,7397.82,26/8/16,131413,325.0
C7424647,M,54090.11,28/8/16,165003,545.0
C7424647,M,62638.89,15/9/16,214427,575.0
C7814617,M,88196.3,11/8/16,140203,7990.0
C7814617,M,39024.95,20/8/16,192228,2500.0
C7814617,M,23171.3,23/8/16,205215,245.0
C7814617,M,25283.07,22/8/16,170902,5.0
C2518014,M,105280.42,8/8/16,173039,8579.0
C2518014,M,12185.79,26/8/16,95848,22.0
C2518014,M,6099.85,7/9/16,211437,180.0
C2518014,M,783832.19,11/9/16,161958,10500.0
C6029843,M,15541.1,26/9/16,221336,270.0
C6029843,M,117.62,15/8/16,162532,863.83
C6029843,M,209.83,17/8/16,130923,30.0
C6029843,M,26.79,22/8/16,195715,386.84
C3130818,M,4462.65,27/8/16,221544,143.0
C3130818,M,3019.65,26/8/16,120828,11.0
C3130818,M,18143.28,3/9/16,185613,20.0
C3130818,M,4462.65,12/9/16,184603,175.0
C6227014,F,176163.67,24/8/16,164714,50.0
C6227014,M,2237.3,23/8/16,194548,100.0
C6227014,M,8753.77,11/9/16,192932,1495.0
C6227014,M,5769.89,15/9/16,191400,276.0
C8021963,M,48337.26,3/8/16,122701,5000.0
C8021963,M,822.2,11/8/16,194332,50.0
C8021963,M,63624.52,14/8/16,102952,615.5
C8021963,M,11238.0,3/9/16,210120,999.0
C1821717,M,1640.17,6/8/16,190039,1955.83
C1821717,M,50996.69,11/8/16,202925,499.0
C1821717,M,13378.36,25/8/16,141223,174.0
C1821717,M,784.32,11/9/16,175530,300.0
C1318042,M,70840.05,15/8/16,202145,2146.62
C1318042,F,50060.04,21/8/16,214535,310.0
C1318042,M,23380.66,29/8/16,90349,3400.0
C1318042,F,1202.93,11/9/16,130259,1388.31
C2638835,M,92818.95,6/8/16,84748,760.0
C2638835,M,12240.45,9/8/16,211518,113.0
C2638835,M,120348.74,12/8/16,171933,249.0
C2638835,M,13310.51,21/8/16,183714,1514.0
C4420924,M,6038.05,15/8/16,23650,29.0
C4420924,M,2727094.68,14/8/16,122524,1262.0
C4420924,M,21261.58,21/8/16,121433,170.0
C4420924,M,12616.84,13/9/16,160628,1500.0
C4122353,F,6647.33,6/8/16,184637,650.0
C4122353,M,224013.79,4/8/16,124020,291.0
C4122353,F,101020.8,15/9/16,195843,575.0
C4122353,M,22249.81,13/9/16,191058,2921.0
C1924711,F,24334.13,18/8/16,134907,719.0
C1924711,M,3070.32,2/9/16,130504,10.0
C1924711,F,16567.62,2/9/16,220551,5806.4
C1924711,M,7861.9,15/9/16,154014,8814.0
C2917369,M,12013.28,18/8/16,143048,1030.0
C2917369,M,11398.14,31/8/16,93150,60.0
C2917369,F,334327.82,7/9/16,195033,25.0
C2917369,M,91977.95,13/9/16,183817,1000.0
C5013157,M,10819.42,5/8/16,162853,623.13
C5013157,M,73175.22,9/8/16,182522,537.0
C5013157,F,8454.23,27/8/16,131758,4880.97
C5013157,M,146514.68,9/9/16,83622,5314.0
C1318554,M,7939.86,3/8/16,104311,470.0
C1318554,M,9570.43,26/8/16,210843,1303.0
C1318554,M,39959.58,7/9/16,143606,126.0
C1318554,M,2025.49,10/9/16,194903,540.0
C3440676,M,4318.33,23/9/16,203248,536.2
C3440676,M,43326.68,2/8/16,231924,969.0
C3440676,M,81998.55,19/8/16,184240,500.0
C3440676,M,0.0,11/9/16,12449,169.0
C5837653,M,38.96,17/8/16,181211,2330.0
C5837653,M,49383.83,16/8/16,102825,1750.0
C5837653,M,87152.98,21/8/16,120742,100.0
C5837653,M,7755.22,2/9/16,215449,130.0
C8839432,F,265205.16,8/8/16,151930,890.0
C8839432,M,5856.93,11/8/16,180814,98.0
C8839432,M,44565.38,17/8/16,92354,200.0
C8839432,F,45567.8,4/9/16,152545,379.0
C5930042,M,5272.13,3/8/16,122211,360.0
C5930042,F,30930.21,31/8/16,154755,4598.0
C5930042,M,40772.51,31/8/16,174451,600.0
C5930042,M,112596.77,15/9/16,154528,4500.0
C6013148,M,13521.91,2/8/16,211355,105.0
C6013148,M,3127.94,24/8/16,182028,50.0
C6013148,M,13721.42,5/9/16,191822,268.0
C6013148,M,11882.64,10/9/16,131839,500.0
C3433447,M,938.31,6/8/16,4122,50.0
C3433447,M,124.14,8/8/16,153117,251.0
C3433447,M,11918.74,2/9/16,204039,1000.0
C3433447,F,185224.55,15/9/16,141139,678.0
C8920038,F,19156.3,5/8/16,112654,50.0
C8920038,M,24213.89,10/8/16,120128,699.78
C8920038,M,571.08,5/9/16,212518,2.0
C8920038,M,342.18,10/9/16,152756,2580.0
C6310151,M,65243.72,23/9/16,193237,803.0
C6310151,M,2518.12,22/9/16,142651,1794.0
C6310151,F,83978.87,8/8/16,133305,50.0
C6310151,F,18509.41,16/8/16,162608,203.0
C3337289,M,76710.81,14/8/16,92855,941.6
C3337289,M,19746.01,13/8/16,232812,500.0
C3337289,M,268310.21,24/8/16,183630,175.0
C3337289,F,62538.16,10/9/16,180339,280.81
C8610544,M,144797.84,22/9/16,23522,2660.0
C8610544,F,12027.01,5/8/16,192841,3636.0
C8610544,M,50672.84,10/9/16,182223,133.0
C8610544,F,157.82,14/9/16,183310,550.0
C2723019,M,12220.99,1/8/16,233017,73.0
C2723019,M,593.35,8/8/16,173615,299.0
C2723019,M,1477.93,11/8/16,142332,390.0
C2723019,F,39976.28,8/9/16,225658,60.0
C2013544,F,203667.33,8/8/16,160118,922.0
C2013544,F,576760.93,30/8/16,162738,2000.0
C2013544,M,1291.96,15/9/16,153513,20.0
C2013544,M,142603.79,18/9/16,100933,666.0
C3620344,M,54412.71,27/9/16,193116,2459.0
