"CustomerID,CustGender,CustAccountBalance,TransactionDateTime",User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y
"C1632611,M,58804.68,2016-09-14 18:15:37",Student,42,Male,Widowed,High,University,Geochemist,Rent,0,0.28,530.0,Bad,False,False,False,True,True,False
"C1633388,M,3309.1,2016-08-27 11:03:46",Young Professional,40,Male,Widowed,Low,University,Chemical engineer,Rent,1,0.22,831.0,Bad,False,True,False,True,True,True
"C1635419,M,86575.26,2016-09-14 16:18:29",Self-Employed,42,Female,Single,Medium,High School,Data scientist,Rent,4,0.38,665.0,Good,True,False,False,True,True,False
"C1637378,F,41351.02,2016-09-15 16:53:24",Self-Employed,26,Male,Single,Medium,High School,Lobbyist,Own,0,0.31,374.0,Bad,True,True,True,True,False,True
"C1638870,M,4886.68,2016-09-18 10:31:31",Retired,33,Male,Widowed,Medium,High School,Art gallery manager,Rent,3,0.34,547.0,Good,True,False,True,False,True,False
"C1641345,F,87881.77,2016-09-22 09:34:54",Student,54,Female,Widowed,Medium,High School,Optometrist,Own,5,0.24,828.0,Bad,False,False,True,False,False,False
"C1641857,F,46245.41,2016-09-18 17:43:19",Self-Employed,49,Female,Widowed,High,University,Data scientist,Own,1,0.49,562.0,Moderate,False,False,False,False,True,False
"C1713571,M,35797.71,2016-09-05 17:06:56",Young Professional,27,Male,Divorced,Low,High School,"Psychologist, forensic",Rent,4,0.32,596.0,Good,True,True,False,True,False,False
"C1715477,F,24954.58,2016-10-21 15:33:06",Self-Employed,25,Male,Married,High,University,Advertising account executive,Rent,0,0.1,653.0,Moderate,False,False,True,False,False,True
"C1716763,M,198.74,2016-09-15 23:14:49",Student,54,Male,Single,Medium,College,Exercise physiologist,Own,5,0.38,830.0,Good,True,True,False,False,False,True
"C1717253,M,4805.97,2016-09-25 23:42:13",Young Professional,29,Female,Single,Medium,University,Management consultant,Own,4,0.39,641.0,Bad,False,False,False,False,False,False
"C1719440,M,27919.99,2016-09-05 15:06:06",Young Professional,58,Female,Single,Low,University,Freight forwarder,Own,1,0.39,414.0,Bad,True,True,False,True,True,False
"C1720621,F,79663.63,2016-08-26 11:15:40",Young Professional,29,Male,Widowed,Medium,High School,Energy manager,Rent,2,0.32,520.0,Good,False,False,True,False,True,False
"C1720730,M,27324.25,2016-09-07 15:53:44",Young Professional,26,Female,Widowed,High,University,Public relations account executive,Own,4,0.24,652.0,Moderate,True,False,False,False,False,True
"C1722890,F,10521.96,2016-09-18 11:43:09",Young Professional,53,Female,Divorced,Low,College,Lexicographer,Rent,0,0.21,403.0,Moderate,False,False,True,False,True,True
"C1722955,M,9506.85,2016-09-04 09:57:39",Self-Employed,43,Female,Divorced,Low,College,Biomedical engineer,Rent,5,0.18,532.0,Moderate,False,False,False,True,True,False
"C1723620,M,15408.02,2016-09-13 18:09:53",Student,22,Male,Married,Low,College,"Librarian, public",Rent,2,0.46,824.0,Good,False,False,False,False,True,False
"C1725019,F,12527.19,2016-09-26 19:48:33",Young Professional,43,Male,Widowed,Medium,College,Planning and development surveyor,Rent,3,0.5,363.0,Bad,False,False,True,False,True,False
"C1725246,M,19513.38,2016-09-27 18:55:05",Retired,48,Female,Married,Low,High School,Environmental manager,Rent,1,0.18,845.0,Good,True,True,True,False,False,False
"C1726844,M,23400.14,2016-09-11 07:57:09",Self-Employed,47,Male,Widowed,Medium,University,Call centre manager,Own,4,0.24,657.0,Good,False,True,True,True,True,True
"C1728215,F,9511.76,2016-09-12 20:01:13",Retired,37,Female,Married,Medium,High School,Insurance underwriter,Own,3,0.43,441.0,Bad,False,True,False,True,False,False
"C1731624,M,16306.27,2016-09-11 14:50:20",Self-Employed,41,Female,Divorced,Low,High School,Fish farm manager,Own,1,0.42,483.0,Good,False,True,True,True,False,True
"C1732744,M,193.37,2016-08-24 23:16:26",Student,52,Male,Widowed,Medium,High School,Music therapist,Rent,0,0.3,842.0,Bad,False,True,False,False,False,True
"C1734592,F,57574.45,2016-09-11 15:32:46",Student,56,Female,Widowed,Low,University,"Teacher, English as a foreign language",Own,3,0.42,308.0,Good,True,True,True,True,True,False
"C1735141,M,8448.12,2016-09-06 15:42:16",Young Professional,33,Male,Single,Medium,High School,Equities trader,Rent,1,0.21,780.0,Moderate,False,False,False,True,True,True
"C1736254,F,5451.42,2016-08-29 18:27:47",Student,31,Female,Single,High,College,Counsellor,Rent,4,0.29,359.0,Good,False,True,False,False,False,False
"C1810279,M,34905.27,2016-10-21 20:32:34",Self-Employed,64,Female,Widowed,High,University,"Designer, jewellery",Rent,3,0.48,680.0,Moderate,False,True,False,True,False,True
"C1812724,M,13859.99,2016-09-02 21:19:51",Retired,38,Female,Single,Low,College,"Radiographer, therapeutic",Own,4,0.48,798.0,Good,False,True,True,True,False,False
"C1813117,M,47436.19,2016-09-08 18:21:31",Student,60,Female,Divorced,Medium,High School,Air broker,Rent,2,0.32,378.0,Bad,True,False,True,True,True,True
"C1817146,M,1387.07,2016-09-26 06:20:01",Student,23,Female,Widowed,Low,University,"Scientist, water quality",Own,4,0.1,442.0,Bad,False,False,True,True,False,True
"C1817368,M,1966308.52,2016-09-15 20:10:09",Student,20,Female,Widowed,Low,College,Charity officer,Rent,1,0.36,416.0,Good,False,False,False,True,True,True
"C1821717,M,784.32,2016-09-11 17:55:30",Retired,37,Female,Divorced,High,High School,Outdoor activities/education manager,Own,3,0.48,596.0,Moderate,True,False,False,False,True,True
"C1822532,M,14915.99,2016-09-10 18:54:43",Self-Employed,24,Male,Divorced,High,University,Metallurgist,Rent,0,0.23,679.0,Moderate,True,True,False,False,True,False
"C1824341,F,11413.29,2016-09-15 15:39:22",Student,65,Female,Married,Low,High School,Advertising art director,Own,2,0.41,619.0,Good,False,True,True,True,False,False
"C1826513,F,94993.06,2016-09-03 13:42:56",Retired,65,Female,Single,High,University,Information officer,Rent,5,0.42,491.0,Good,True,True,False,False,False,False
"C1828020,M,51704.84,2016-08-23 21:13:51",Retired,66,Male,Widowed,Medium,University,Insurance account manager,Rent,0,0.13,595.0,Moderate,True,True,False,False,True,True
"C1831114,F,2184.31,2016-09-11 08:43:13",Self-Employed,31,Male,Divorced,Low,College,Patent examiner,Rent,3,0.17,352.0,Bad,True,True,False,True,False,False
"C1832368,M,4019.21,2016-09-15 16:35:52",Retired,31,Male,Widowed,Medium,College,Arboriculturist,Rent,4,0.12,594.0,Good,False,True,True,False,False,True
"C1832714,M,14692.83,2016-09-18 17:43:43",Young Professional,69,Male,Widowed,Low,University,Land/geomatics surveyor,Own,2,0.27,826.0,Moderate,True,False,True,False,False,False
"C1832814,M,5157.07,2016-09-14 22:03:33",Student,66,Female,Married,High,High School,Financial adviser,Rent,5,0.15,520.0,Moderate,False,False,False,True,False,False
"C1833967,M,32140.74,2016-08-25 11:27:00",Self-Employed,38,Female,Single,High,University,Patent attorney,Rent,2,0.1,312.0,Good,True,True,False,True,False,False
"C1834154,M,19490.49,2016-08-26 17:14:40",Young Professional,48,Female,Divorced,Low,College,Medical secretary,Rent,3,0.38,539.0,Moderate,False,True,False,False,True,False
"C1836978,M,459815.84,2016-09-26 15:58:47",Young Professional,58,Female,Divorced,Medium,University,"Horticulturist, commercial",Rent,2,0.48,358.0,Bad,False,True,True,False,True,False
"C1840062,M,2173.72,2016-08-19 18:16:00",Self-Employed,55,Male,Single,Low,High School,Food technologist,Rent,4,0.13,403.0,Bad,False,True,False,False,True,True
"C1840124,F,36465.7,2016-09-10 13:35:02",Retired,56,Female,Divorced,High,University,Claims inspector/assessor,Own,1,0.49,411.0,Moderate,False,True,False,False,False,True
"C1910574,F,105.81,2016-09-11 19:55:55",Self-Employed,43,Female,Single,High,University,Civil Service fast streamer,Own,1,0.33,465.0,Good,False,True,False,False,False,True
"C1910936,F,39432.3,2016-09-14 14:32:34",Student,68,Female,Divorced,Low,College,Clinical cytogeneticist,Rent,2,0.25,598.0,Moderate,True,False,True,False,True,False
"C1911251,F,13302.36,2016-09-22 16:58:42",Young Professional,64,Female,Divorced,High,High School,Careers adviser,Rent,5,0.34,659.0,Good,True,False,True,True,True,True
"C1911589,M,5423.78,2016-09-06 10:40:25",Student,30,Male,Married,High,College,Print production planner,Rent,4,0.17,419.0,Bad,False,True,False,False,True,True
"C1911820,M,0.49,2016-08-31 12:18:28",Young Professional,48,Female,Divorced,Medium,High School,Passenger transport manager,Rent,2,0.17,388.0,Bad,True,True,True,False,True,True
"C1911848,F,69429.94,2016-09-06 12:14:30",Young Professional,31,Male,Widowed,Low,University,Adult guidance worker,Own,3,0.21,793.0,Moderate,True,False,False,False,False,False
"C1912318,M,216.02,2016-09-15 19:15:47",Young Professional,40,Male,Single,Medium,High School,"Designer, graphic",Rent,5,0.13,818.0,Bad,False,False,True,True,False,False
"C1913079,M,2505.62,2016-09-11 21:34:13",Young Professional,62,Female,Single,Medium,University,Health visitor,Rent,0,0.42,584.0,Moderate,False,False,False,True,True,False
"C1915032,M,5013.87,2016-09-22 13:45:48",Young Professional,50,Female,Divorced,Medium,College,"Embryologist, clinical",Rent,4,0.47,621.0,Good,False,True,False,True,True,False
"C1916432,F,1628.63,2016-09-05 17:24:52",Young Professional,55,Male,Single,Medium,High School,Health visitor,Own,3,0.17,828.0,Good,True,True,True,True,True,False
"C1919449,F,14902.98,2016-09-13 13:08:30",Young Professional,60,Female,Married,High,University,Chief Technology Officer,Rent,5,0.13,624.0,Bad,True,False,True,True,True,False
"C1921956,M,709319.26,2016-09-14 14:24:58",Retired,22,Male,Divorced,Medium,High School,"Scientist, research (medical)",Own,0,0.34,540.0,Good,True,False,False,True,False,True
"C1924711,M,7861.9,2016-09-15 15:40:14",Retired,45,Female,Divorced,High,College,"Horticulturist, amenity",Rent,5,0.22,309.0,Good,True,False,True,True,True,False
"C1927516,M,3232.83,2016-09-13 21:33:48",Self-Employed,23,Male,Widowed,Low,High School,Translator,Own,2,0.49,549.0,Moderate,False,False,True,True,False,False
"C1927588,M,1.62,2016-09-25 22:42:06",Young Professional,45,Female,Single,High,University,Photographer,Own,3,0.11,692.0,Good,True,True,False,False,False,True
"C1928065,F,195951.02,2016-09-04 11:07:23",Retired,44,Male,Divorced,Low,University,Commercial horticulturist,Rent,1,0.18,767.0,Bad,True,False,True,True,False,False
"C1929567,M,227.09,2016-09-01 22:14:24",Young Professional,66,Male,Married,Medium,High School,Actor,Rent,1,0.38,355.0,Moderate,True,False,False,False,False,True
"C1930341,F,47366.56,2016-09-13 17:44:01",Young Professional,25,Male,Widowed,Low,College,Applications developer,Rent,5,0.24,806.0,Bad,False,False,True,True,False,True
"C1932230,M,91.66,2016-09-12 16:31:00",Self-Employed,58,Female,Divorced,Low,College,"Conservation officer, nature",Rent,0,0.38,500.0,Good,False,False,True,False,False,False
"C1933416,M,181600.42,2016-09-15 16:23:58",Young Professional,53,Female,Widowed,High,College,"Copywriter, advertising",Rent,3,0.43,468.0,Bad,True,True,True,False,True,False
"C1934622,M,535.44,2016-08-31 18:46:42",Retired,70,Male,Widowed,Low,High School,Oncologist,Own,0,0.17,546.0,Good,False,False,False,True,True,False
"C1935656,M,0.88,2016-09-22 05:32:44",Student,26,Male,Married,High,College,Clothing/textile technologist,Rent,5,0.36,404.0,Moderate,True,True,False,False,False,True
"C1936325,M,8594.51,2016-09-10 11:41:54",Student,39,Male,Widowed,High,University,Occupational psychologist,Own,5,0.3,626.0,Bad,False,True,False,False,True,True
"C1937682,M,26769.78,2016-08-20 16:15:15",Young Professional,40,Male,Widowed,High,High School,Industrial/product designer,Own,2,0.29,469.0,Moderate,False,True,False,True,False,True
"C1940124,M,30861.81,2016-09-03 21:57:19",Retired,20,Male,Divorced,High,High School,Local government officer,Own,3,0.3,657.0,Moderate,False,False,False,False,True,True
"C1940933,F,2545.5,2016-09-09 08:43:09",Student,51,Male,Widowed,High,High School,Curator,Rent,3,0.49,687.0,Moderate,True,False,True,False,True,True
"C1941073,F,5271.99,2016-09-25 20:38:50",Student,46,Female,Single,Medium,High School,Occupational therapist,Own,5,0.42,752.0,Good,True,False,True,False,True,False
"C1941520,F,5958.4,2016-09-15 20:49:02",Retired,50,Female,Married,Medium,College,Contractor,Rent,1,0.44,396.0,Good,False,True,True,True,True,True
"C2013544,M,142603.79,2016-09-18 10:09:33",Retired,52,Female,Widowed,Low,University,"Engineer, manufacturing",Rent,0,0.35,716.0,Moderate,False,False,False,True,True,True
"C2018561,M,4344.05,2016-09-09 20:39:08",Retired,31,Male,Widowed,Low,High School,"Engineer, technical sales",Own,4,0.26,327.0,Moderate,False,False,True,False,False,False
"C2019545,F,24275.51,2016-09-08 13:59:03",Young Professional,63,Male,Widowed,Low,College,Special educational needs teacher,Own,5,0.23,667.0,Moderate,True,True,False,False,True,True
"C2019752,M,11631.51,2016-09-13 23:38:21",Self-Employed,42,Male,Widowed,High,College,Learning mentor,Own,2,0.13,779.0,Good,True,False,True,False,False,True
"C2022821,M,7616.3,2016-09-12 18:33:41",Self-Employed,57,Female,Divorced,Medium,University,Academic librarian,Rent,0,0.23,783.0,Good,False,True,False,True,True,False
"C2023380,F,11434.09,2016-10-21 17:07:21",Self-Employed,61,Male,Married,Medium,College,Television production assistant,Rent,0,0.23,666.0,Moderate,False,True,True,True,True,False
"C2023589,M,4573.05,2016-09-11 18:00:23",Self-Employed,38,Female,Married,Low,High School,"Therapist, speech and language",Own,5,0.37,791.0,Good,True,True,False,False,True,False
"C2025371,F,1091586.83,2016-09-10 20:51:10",Young Professional,33,Female,Widowed,Low,University,Air cabin crew,Own,2,0.29,395.0,Good,False,True,True,True,False,False
"C2027615,M,0.0,2016-08-27 18:31:17",Self-Employed,26,Male,Single,High,University,Medical sales representative,Rent,0,0.31,845.0,Good,True,True,False,True,True,True
"C2027885,M,7691.08,2016-09-15 19:41:17",Student,67,Female,Divorced,Low,University,Information systems manager,Own,3,0.37,844.0,Moderate,True,False,True,False,False,False
"C2027925,M,316850.76,2016-09-25 20:17:42",Self-Employed,30,Female,Single,High,College,Warden/ranger,Rent,2,0.43,847.0,Moderate,True,True,True,True,True,False
"C2028611,F,796.41,2016-09-09 22:26:03",Young Professional,52,Male,Divorced,Medium,University,Technical author,Own,5,0.22,317.0,Bad,True,True,True,True,False,False
"C2028774,F,576871.54,2016-09-09 21:40:29",Young Professional,36,Male,Married,High,College,"Radiographer, therapeutic",Rent,2,0.34,528.0,Bad,True,True,False,True,False,True
"C2028924,F,646.44,2016-08-18 11:58:54",Student,21,Female,Single,High,College,"Loss adjuster, chartered",Own,1,0.19,767.0,Moderate,True,True,True,True,False,True
"C2032725,M,2809.43,2016-09-11 10:55:21",Retired,23,Male,Divorced,Medium,University,"Buyer, retail",Rent,5,0.4,444.0,Good,False,True,False,False,False,False
"C2033131,M,4572.07,2016-08-27 23:12:36",Retired,41,Female,Widowed,Low,College,"Engineer, electrical",Rent,5,0.44,521.0,Bad,True,False,True,True,False,False
"C2034340,M,420379.48,2016-09-22 12:15:41",Retired,46,Male,Single,Low,High School,Technical brewer,Own,5,0.17,500.0,Bad,False,True,True,False,False,True
"C2035967,F,8037.76,2016-09-08 21:09:27",Young Professional,36,Male,Married,High,High School,Occupational hygienist,Own,5,0.46,754.0,Moderate,False,False,True,False,False,True
"C2037184,M,61233.68,2016-09-30 20:44:51",Student,55,Female,Widowed,Low,University,Publishing copy,Rent,4,0.42,450.0,Moderate,True,False,False,True,False,False
"C2110323,M,17705.19,2016-09-07 12:04:01",Self-Employed,65,Female,Widowed,High,High School,Agricultural consultant,Rent,3,0.19,423.0,Moderate,False,True,False,False,True,True
"C2110669,M,16183.88,2016-09-18 03:57:59",Young Professional,56,Male,Married,Medium,College,Secretary/administrator,Own,2,0.27,709.0,Bad,False,False,False,True,True,False
"C2112582,M,66672.56,2016-09-02 20:57:33",Young Professional,21,Female,Married,Low,High School,Equities trader,Rent,1,0.12,719.0,Moderate,True,False,False,False,False,True
"C2113552,M,110.19,2016-09-07 08:17:36",Student,64,Male,Divorced,High,High School,Architectural technologist,Own,4,0.19,307.0,Good,False,True,False,True,False,False
"C2116579,M,16667.84,2016-09-13 20:27:06",Student,23,Male,Widowed,Medium,High School,"Therapist, sports",Rent,5,0.26,301.0,Moderate,False,False,False,True,True,True
"C2118480,M,9475.46,2016-09-25 20:28:28",Student,51,Male,Single,Medium,High School,Horticultural therapist,Own,4,0.33,461.0,Bad,False,False,False,False,False,True
"C2121339,M,2880.8,2016-08-22 20:04:27",Student,44,Male,Married,High,University,Plant breeder/geneticist,Own,0,0.25,697.0,Good,True,False,True,False,True,False
"C2122871,M,28096.58,2016-08-24 22:07:01",Student,22,Female,Divorced,Low,High School,Clinical psychologist,Own,1,0.37,349.0,Moderate,True,False,False,False,True,False
"C2124156,M,68837.91,2016-09-11 17:29:42",Self-Employed,64,Male,Married,High,High School,"Production assistant, radio",Own,5,0.29,565.0,Moderate,True,True,False,True,True,False
"C2126625,F,7693.8,2016-09-26 22:26:27",Retired,34,Male,Divorced,High,College,"Engineer, chemical",Own,1,0.34,590.0,Bad,True,False,True,False,False,True
"C2126858,F,233270.63,2016-08-26 19:06:37",Self-Employed,29,Male,Divorced,Low,College,Private music teacher,Rent,1,0.39,378.0,Bad,True,True,False,True,False,True
"C2128665,M,96.65,2016-09-10 15:37:02",Young Professional,49,Female,Single,Low,High School,"Designer, ceramics/pottery",Rent,1,0.24,466.0,Moderate,True,False,True,False,True,True
"C2130773,M,100498.3,2016-09-10 12:20:14",Student,69,Male,Divorced,High,University,Oncologist,Own,1,0.32,553.0,Bad,True,True,True,True,True,True
"C2133673,M,7010.46,2016-09-18 14:24:19",Student,47,Male,Married,Medium,College,Scientific laboratory technician,Rent,1,0.24,412.0,Bad,True,True,False,False,False,False
"C2134513,M,52076.19,2016-09-15 08:26:22",Young Professional,59,Female,Divorced,Low,University,Microbiologist,Own,1,0.41,356.0,Bad,False,True,True,True,True,True
"C2135657,M,160391.25,2016-09-03 14:10:24",Young Professional,53,Male,Widowed,Low,High School,"Scientist, product/process development",Own,0,0.29,803.0,Good,True,True,False,False,True,False
