,"CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed",queryFormat
26,"C1038492,M,2817.16,2016-09-09 13:22:13,Retired,22,Female,Divorced,Medium,College,Computer games developer,Own,2,0.1,841.0,Moderate,True,True,False,True,False,True,""Online Shopping Card, Wedding Loan, Legal Trust & Will Planning Suite""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1038492,M,2817.16,2016-09-09 13:22:13,Retired,22,Female,Divorced,Medium,College,Computer games developer,Own,2,0.1,841.0,Moderate,True,True,False,True,False,True,""Online Shopping Card, Wedding Loan, Legal Trust & Will Planning Suite""'}, suggest suitable banking lending products"
27,"C1038937,M,337958.85,2016-08-21 12:07:51,Retired,39,Female,Widowed,High,College,Furniture conservator/restorer,Own,2,0.47,719.0,Good,False,True,False,False,False,True,""SwiftPay Instant Transfers, Jumbo Home Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1038937,M,337958.85,2016-08-21 12:07:51,Retired,39,Female,Widowed,High,College,Furniture conservator/restorer,Own,2,0.47,719.0,Good,False,True,False,False,False,True,""SwiftPay Instant Transfers, Jumbo Home Loan""'}, suggest suitable banking lending products"
28,"C1039823,M,9456.14,2016-09-26 15:08:55,Young Professional,31,Male,Single,Medium,University,""Producer, radio"",Rent,1,0.15,714.0,Moderate,False,False,True,False,True,True,""Jumbo Home Loan, NextGen Tech Fund, Signature Cheque Protection, Adjustable-Rate Mortgage (ARM)""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1039823,M,9456.14,2016-09-26 15:08:55,Young Professional,31,Male,Single,Medium,University,""Producer, radio"",Rent,1,0.15,714.0,Moderate,False,False,True,False,True,True,""Jumbo Home Loan, NextGen Tech Fund, Signature Cheque Protection, Adjustable-Rate Mortgage (ARM)""'}, suggest suitable banking lending products"
29,"C1041651,M,4856.88,2016-09-12 21:02:13,Young Professional,41,Male,Divorced,High,College,""Lecturer, further education"",Own,0,0.23,510.0,Bad,True,False,True,True,True,True,""Dynamic Equity-Linked Savings Plan, Infinity Savings Plus Account, Fixed-Rate Mortgage, Silver Travel Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1041651,M,4856.88,2016-09-12 21:02:13,Young Professional,41,Male,Divorced,High,College,""Lecturer, further education"",Own,0,0.23,510.0,Bad,True,False,True,True,True,True,""Dynamic Equity-Linked Savings Plan, Infinity Savings Plus Account, Fixed-Rate Mortgage, Silver Travel Card""'}, suggest suitable banking lending products"
30,"C1110530,M,841.34,2016-10-21 15:22:48,Self-Employed,35,Female,Single,High,High School,Building surveyor,Own,2,0.19,636.0,Bad,True,False,True,False,False,True,""Prime Foreign Currency Account, Vehicle Loan, SafePay Fraud Protection Suite, Startup Angel Investment Gateway""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1110530,M,841.34,2016-10-21 15:22:48,Self-Employed,35,Female,Single,High,High School,Building surveyor,Own,2,0.19,636.0,Bad,True,False,True,False,False,True,""Prime Foreign Currency Account, Vehicle Loan, SafePay Fraud Protection Suite, Startup Angel Investment Gateway""'}, suggest suitable banking lending products"
31,"C1110589,M,23514.41,2016-09-18 15:30:27,Retired,30,Male,Married,Low,High School,Community arts worker,Own,2,0.36,305.0,Good,True,True,False,False,False,False,""Pension Loan, Wedding Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1110589,M,23514.41,2016-09-18 15:30:27,Retired,30,Male,Married,Low,High School,Community arts worker,Own,2,0.36,305.0,Good,True,True,False,False,False,False,""Pension Loan, Wedding Loan""'}, suggest suitable banking lending products"
32,"C1110852,F,168217.12,2016-09-04 21:05:58,Self-Employed,64,Female,Married,Low,College,""Therapist, occupational"",Rent,4,0.46,426.0,Good,True,True,True,True,True,True,""Gold Cashback Credit Card, Fixed-Rate Mortgage, Platinum Business Current Account, Prime Foreign Currency Account""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1110852,F,168217.12,2016-09-04 21:05:58,Self-Employed,64,Female,Married,Low,College,""Therapist, occupational"",Rent,4,0.46,426.0,Good,True,True,True,True,True,True,""Gold Cashback Credit Card, Fixed-Rate Mortgage, Platinum Business Current Account, Prime Foreign Currency Account""'}, suggest suitable banking lending products"
33,"C1112774,M,8764.42,2016-09-02 18:38:11,Student,60,Female,Divorced,High,College,Materials engineer,Rent,1,0.26,531.0,Bad,False,False,True,False,False,True,""Construction Loan, Flexi Fixed Deposit, Startup Angel Investment Gateway, Vehicle Loan, Secure Wealth Bond Series""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1112774,M,8764.42,2016-09-02 18:38:11,Student,60,Female,Divorced,High,College,Materials engineer,Rent,1,0.26,531.0,Bad,False,False,True,False,False,True,""Construction Loan, Flexi Fixed Deposit, Startup Angel Investment Gateway, Vehicle Loan, Secure Wealth Bond Series""'}, suggest suitable banking lending products"
34,"C1113684,M,214567.77,2016-09-01 11:43:14,Retired,31,Male,Married,High,University,""Librarian, academic"",Rent,1,0.15,461.0,Good,True,False,True,False,True,False,""Luxury Debit Card, FHA Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1113684,M,214567.77,2016-09-01 11:43:14,Retired,31,Male,Married,High,University,""Librarian, academic"",Rent,1,0.15,461.0,Good,True,False,True,False,True,False,""Luxury Debit Card, FHA Loan""'}, suggest suitable banking lending products"
35,"C1115218,M,466505.92,2016-09-25 18:43:03,Retired,65,Male,Single,High,High School,""Nurse, children's"",Rent,2,0.32,557.0,Moderate,False,True,False,False,True,True,""Pension Loan, Personalized Loan Pre-Approval Checker, Vault Secure Locker""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1115218,M,466505.92,2016-09-25 18:43:03,Retired,65,Male,Single,High,High School,""Nurse, children\'s"",Rent,2,0.32,557.0,Moderate,False,True,False,False,True,True,""Pension Loan, Personalized Loan Pre-Approval Checker, Vault Secure Locker""'}, suggest suitable banking lending products"
36,"C1115874,M,17.1,2016-09-06 21:39:56,Retired,66,Female,Married,High,High School,Leisure centre manager,Own,5,0.3,544.0,Bad,False,True,False,False,False,False,""Adjustable-Rate Mortgage, USDA Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1115874,M,17.1,2016-09-06 21:39:56,Retired,66,Female,Married,High,High School,Leisure centre manager,Own,5,0.3,544.0,Bad,False,True,False,False,False,False,""Adjustable-Rate Mortgage, USDA Loan""'}, suggest suitable banking lending products"
37,"C1117759,M,12768.92,2016-09-26 12:40:08,Self-Employed,44,Male,Divorced,Medium,College,Sports development officer,Rent,2,0.5,692.0,Bad,True,False,True,True,True,True,""TaxSmart Pro Advisory, CryptoLink Investment Portal, Infinity Expense Tracker AI, Construction Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1117759,M,12768.92,2016-09-26 12:40:08,Self-Employed,44,Male,Divorced,Medium,College,Sports development officer,Rent,2,0.5,692.0,Bad,True,False,True,True,True,True,""TaxSmart Pro Advisory, CryptoLink Investment Portal, Infinity Expense Tracker AI, Construction Loan""'}, suggest suitable banking lending products"
38,"C1119249,M,6520.75,2016-09-08 16:56:25,Self-Employed,24,Female,Widowed,Medium,University,Risk manager,Rent,0,0.48,357.0,Good,False,False,True,True,False,False,""Home Equity Loan, Infinity Capital Smart ULIP, Secure Wealth Bond Series""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1119249,M,6520.75,2016-09-08 16:56:25,Self-Employed,24,Female,Widowed,Medium,University,Risk manager,Rent,0,0.48,357.0,Good,False,False,True,True,False,False,""Home Equity Loan, Infinity Capital Smart ULIP, Secure Wealth Bond Series""'}, suggest suitable banking lending products"
39,"C1122374,M,333998.05,2016-09-02 22:36:49,Retired,28,Female,Married,Low,University,Armed forces operational officer,Rent,5,0.25,832.0,Good,True,True,False,True,True,True,""Platinum Debit Card, Pension Loan, Personal Loan, Jumbo Home Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1122374,M,333998.05,2016-09-02 22:36:49,Retired,28,Female,Married,Low,University,Armed forces operational officer,Rent,5,0.25,832.0,Good,True,True,False,True,True,True,""Platinum Debit Card, Pension Loan, Personal Loan, Jumbo Home Loan""'}, suggest suitable banking lending products"
40,"C1123122,M,49961.81,2016-09-14 14:12:04,Retired,30,Male,Single,Low,High School,Building services engineer,Own,4,0.2,567.0,Moderate,True,False,False,True,False,True,""Business Elite Card, Personalized Loan Pre-Approval Checker, Infinity Retirement Plus Plan, Entertainment Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1123122,M,49961.81,2016-09-14 14:12:04,Retired,30,Male,Single,Low,High School,Building services engineer,Own,4,0.2,567.0,Moderate,True,False,False,True,False,True,""Business Elite Card, Personalized Loan Pre-Approval Checker, Infinity Retirement Plus Plan, Entertainment Card""'}, suggest suitable banking lending products"
41,"C1123185,M,29303.07,2016-09-27 18:08:23,Retired,46,Male,Widowed,High,College,Brewing technologist,Rent,5,0.13,370.0,Moderate,False,False,False,False,True,False,Elite Privilege Banking","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1123185,M,29303.07,2016-09-27 18:08:23,Retired,46,Male,Widowed,High,College,Brewing technologist,Rent,5,0.13,370.0,Moderate,False,False,False,False,True,False,Elite Privilege Banking'}, suggest suitable banking lending products"
42,"C1123381,M,2903.7,2016-09-12 16:39:45,Retired,59,Female,Married,High,University,IT trainer,Rent,3,0.26,787.0,Bad,False,False,True,False,True,False,""GoldMax Wealth Fund, Secure Wealth Bond Series, Jumbo Home Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1123381,M,2903.7,2016-09-12 16:39:45,Retired,59,Female,Married,High,University,IT trainer,Rent,3,0.26,787.0,Bad,False,False,True,False,True,False,""GoldMax Wealth Fund, Secure Wealth Bond Series, Jumbo Home Loan""'}, suggest suitable banking lending products"
43,"C1124762,M,1014.8,2016-09-08 22:00:48,Self-Employed,27,Male,Divorced,Low,College,Ambulance person,Rent,1,0.32,693.0,Moderate,True,False,True,True,True,True,""Interest-Only Mortgage, Green Home Loan, Travel Debit Card, Business Debit Card""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1124762,M,1014.8,2016-09-08 22:00:48,Self-Employed,27,Male,Divorced,Low,College,Ambulance person,Rent,1,0.32,693.0,Moderate,True,False,True,True,True,True,""Interest-Only Mortgage, Green Home Loan, Travel Debit Card, Business Debit Card""'}, suggest suitable banking lending products"
44,"C1129255,M,3467.76,2016-09-07 10:05:48,Self-Employed,52,Female,Single,Low,University,Comptroller,Own,4,0.12,351.0,Moderate,False,True,False,False,True,True,Adjustable-Rate Mortgage","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1129255,M,3467.76,2016-09-07 10:05:48,Self-Employed,52,Female,Single,Low,University,Comptroller,Own,4,0.12,351.0,Moderate,False,True,False,False,True,True,Adjustable-Rate Mortgage'}, suggest suitable banking lending products"
45,"C1129438,M,9497.45,2016-09-15 15:41:29,Young Professional,67,Male,Divorced,Low,University,Analytical chemist,Own,5,0.18,734.0,Good,False,True,False,False,True,False,""Business Elite Card, Legal Trust & Will Planning Suite, TaxSmart Pro Advisory, Silver Travel Card, Refinance Loan""","Based on the following customer data: {'CustomerID,CustGender,CustAccountBalance,TransactionDateTime,User_Profile,Age,Gender,Marital_Status,Income_Level,Education_Level,Occupation,Residential_Status,Dependents,Debt_to_Income,Credit_Bureau_Score,Credit_History,Recent_Personal_Loan_Inquiry_6M,Recent_Credit_Card_Inquiry_6M,Recent_Mortgage_Inquiry_6M,Recent_Personal_Loan_Inquiry_1Y,Recent_Credit_Card_Inquiry_1Y,Recent_Mortgage_Inquiry_1Y,servicesUsed': 'C1129438,M,9497.45,2016-09-15 15:41:29,Young Professional,67,Male,Divorced,Low,University,Analytical chemist,Own,5,0.18,734.0,Good,False,True,False,False,True,False,""Business Elite Card, Legal Trust & Will Planning Suite, TaxSmart Pro Advisory, Silver Travel Card, Refinance Loan""'}, suggest suitable banking lending products"
